"","aarmnd","bransje_grov","fylkesnavn","stilling_kilde_id","ainfo","kafka"
"1634",202009,"Undervisning","38 Telemark og Vestfold",45,117,118
"1635",202009,"Undervisning","42 Agder",42,7,8
"1636",202009,"Undervisning","42 Agder",45,97,101
"1637",202009,"Undervisning","46 Vestland",42,2,3
"1638",202009,"Undervisning","46 Vestland",45,192,187
"1639",202009,"Undervisning","50 Trøndelag",42,8,8
"1640",202009,"Undervisning","50 Trøndelag",45,125,112
"1641",202009,"Undervisning","54 Finnmark og Troms",42,4,4
"1642",202009,"Undervisning","54 Finnmark og Troms",45,110,111
"1643",202009,"Undervisning","99 øvrige omrøder",45,2,2
"1644",202009,"Undervisning","UTLAND",36,1,NA
"1645",202010,"Akademiske yrker","03 Oslo",42,7,6
"1646",202010,"Akademiske yrker","03 Oslo",45,441,441
"1647",202010,"Akademiske yrker","11 Rogaland",42,9,9
"1648",202010,"Akademiske yrker","11 Rogaland",45,81,86
"1649",202010,"Akademiske yrker","15 Møre og Romsdal",42,4,4
"1650",202010,"Akademiske yrker","15 Møre og Romsdal",45,60,58
"1651",202010,"Akademiske yrker","18 Nordland",42,1,NA
"1652",202010,"Akademiske yrker","18 Nordland",45,26,26
"1653",202010,"Akademiske yrker","30 Viken",42,7,7
"1654",202010,"Akademiske yrker","30 Viken",45,185,188
"1655",202010,"Akademiske yrker","34 Innlandet",45,69,75
"1656",202010,"Akademiske yrker","38 Telemark og Vestfold",42,11,12
"1657",202010,"Akademiske yrker","38 Telemark og Vestfold",45,68,66
"1658",202010,"Akademiske yrker","42 Agder",42,8,5
"1659",202010,"Akademiske yrker","42 Agder",45,39,40
"1660",202010,"Akademiske yrker","46 Vestland",42,1,1
"1661",202010,"Akademiske yrker","46 Vestland",45,156,147
"1662",202010,"Akademiske yrker","50 Trøndelag",42,4,4
"1663",202010,"Akademiske yrker","50 Trøndelag",45,92,77
"1664",202010,"Akademiske yrker","54 Finnmark og Troms",42,2,3
"1665",202010,"Akademiske yrker","54 Finnmark og Troms",45,112,113
"1666",202010,"Akademiske yrker","99 øvrige omrøder",45,1,1
"1667",202010,"Akademiske yrker","UTLAND",36,1,NA
"1668",202010,"Barne- og ungdomsarbeid","03 Oslo",42,3,3
"1669",202010,"Barne- og ungdomsarbeid","03 Oslo",45,146,147
"1670",202010,"Barne- og ungdomsarbeid","11 Rogaland",42,4,4
"1671",202010,"Barne- og ungdomsarbeid","11 Rogaland",45,59,58
"1672",202010,"Barne- og ungdomsarbeid","15 Møre og Romsdal",42,3,3
"1673",202010,"Barne- og ungdomsarbeid","15 Møre og Romsdal",45,18,18
"1674",202010,"Barne- og ungdomsarbeid","18 Nordland",42,4,3
"1675",202010,"Barne- og ungdomsarbeid","18 Nordland",45,14,14
"1676",202010,"Barne- og ungdomsarbeid","30 Viken",42,14,14
"1677",202010,"Barne- og ungdomsarbeid","30 Viken",45,217,216
"1678",202010,"Barne- og ungdomsarbeid","34 Innlandet",42,5,5
"1679",202010,"Barne- og ungdomsarbeid","34 Innlandet",45,14,14
"1680",202010,"Barne- og ungdomsarbeid","38 Telemark og Vestfold",42,12,12
"1681",202010,"Barne- og ungdomsarbeid","38 Telemark og Vestfold",45,54,54
"1682",202010,"Barne- og ungdomsarbeid","42 Agder",42,13,6
"1683",202010,"Barne- og ungdomsarbeid","42 Agder",45,22,21
"1684",202010,"Barne- og ungdomsarbeid","46 Vestland",42,14,21
"1685",202010,"Barne- og ungdomsarbeid","46 Vestland",45,117,116
"1686",202010,"Barne- og ungdomsarbeid","50 Trøndelag",42,12,12
"1687",202010,"Barne- og ungdomsarbeid","50 Trøndelag",45,67,49
"1688",202010,"Barne- og ungdomsarbeid","54 Finnmark og Troms",42,10,10
"1689",202010,"Barne- og ungdomsarbeid","54 Finnmark og Troms",45,77,78
"1690",202010,"Butikk- og salgsarbeid","03 Oslo",36,1,NA
"1691",202010,"Butikk- og salgsarbeid","03 Oslo",42,22,22
"1692",202010,"Butikk- og salgsarbeid","03 Oslo",45,651,669
"1693",202010,"Butikk- og salgsarbeid","11 Rogaland",42,10,10
"1694",202010,"Butikk- og salgsarbeid","11 Rogaland",45,170,163
"1695",202010,"Butikk- og salgsarbeid","15 Møre og Romsdal",42,16,13
"1696",202010,"Butikk- og salgsarbeid","15 Møre og Romsdal",45,100,103
"1697",202010,"Butikk- og salgsarbeid","18 Nordland",42,28,28
"1698",202010,"Butikk- og salgsarbeid","18 Nordland",45,77,77
"1699",202010,"Butikk- og salgsarbeid","30 Viken",42,67,71
"1700",202010,"Butikk- og salgsarbeid","30 Viken",45,557,559
"1701",202010,"Butikk- og salgsarbeid","34 Innlandet",42,23,22
"1702",202010,"Butikk- og salgsarbeid","34 Innlandet",45,113,114
"1703",202010,"Butikk- og salgsarbeid","38 Telemark og Vestfold",42,96,93
"1704",202010,"Butikk- og salgsarbeid","38 Telemark og Vestfold",45,166,161
"1705",202010,"Butikk- og salgsarbeid","42 Agder",42,34,34
"1706",202010,"Butikk- og salgsarbeid","42 Agder",45,114,116
"1707",202010,"Butikk- og salgsarbeid","46 Vestland",42,37,36
"1708",202010,"Butikk- og salgsarbeid","46 Vestland",45,237,241
"1709",202010,"Butikk- og salgsarbeid","50 Trøndelag",42,41,40
"1710",202010,"Butikk- og salgsarbeid","50 Trøndelag",45,162,164
"1711",202010,"Butikk- og salgsarbeid","54 Finnmark og Troms",42,20,19
"1712",202010,"Butikk- og salgsarbeid","54 Finnmark og Troms",45,76,71
"1713",202010,"Butikk- og salgsarbeid","UTLAND",36,1,NA
"1714",202010,"Bygg og anlegg","03 Oslo",42,3,6
"1715",202010,"Bygg og anlegg","03 Oslo",45,506,472
"1716",202010,"Bygg og anlegg","11 Rogaland",42,73,71
"1717",202010,"Bygg og anlegg","11 Rogaland",45,289,279
"1718",202010,"Bygg og anlegg","15 Møre og Romsdal",42,10,10
"1719",202010,"Bygg og anlegg","15 Møre og Romsdal",45,100,87
"1720",202010,"Bygg og anlegg","18 Nordland",42,9,8
"1721",202010,"Bygg og anlegg","18 Nordland",45,76,76
"1722",202010,"Bygg og anlegg","30 Viken",42,28,31
"1723",202010,"Bygg og anlegg","30 Viken",45,412,448
"1724",202010,"Bygg og anlegg","34 Innlandet",42,9,10
"1725",202010,"Bygg og anlegg","34 Innlandet",45,84,78
"1726",202010,"Bygg og anlegg","38 Telemark og Vestfold",42,74,79
"1727",202010,"Bygg og anlegg","38 Telemark og Vestfold",45,137,118
"1728",202010,"Bygg og anlegg","42 Agder",42,38,31
"1729",202010,"Bygg og anlegg","42 Agder",45,58,62
"1730",202010,"Bygg og anlegg","46 Vestland",42,54,50
"1731",202010,"Bygg og anlegg","46 Vestland",45,387,383
"1732",202010,"Bygg og anlegg","50 Trøndelag",42,51,48
"1733",202010,"Bygg og anlegg","50 Trøndelag",45,225,213
"1734",202010,"Bygg og anlegg","54 Finnmark og Troms",42,23,33
"1735",202010,"Bygg og anlegg","54 Finnmark og Troms",45,48,39
"1736",202010,"Bygg og anlegg","99 øvrige omrøder",45,1,1
"1737",202010,"Helse, pleie og omsorg","03 Oslo",42,10,10
"1738",202010,"Helse, pleie og omsorg","03 Oslo",45,788,787
"1739",202010,"Helse, pleie og omsorg","11 Rogaland",42,7,23
"1740",202010,"Helse, pleie og omsorg","11 Rogaland",45,483,477
"1741",202010,"Helse, pleie og omsorg","15 Møre og Romsdal",42,5,5
"1742",202010,"Helse, pleie og omsorg","15 Møre og Romsdal",45,354,356
"1743",202010,"Helse, pleie og omsorg","18 Nordland",42,4,3
"1744",202010,"Helse, pleie og omsorg","18 Nordland",45,354,355
"1745",202010,"Helse, pleie og omsorg","30 Viken",42,22,22
"1746",202010,"Helse, pleie og omsorg","30 Viken",45,1297,1301
"1747",202010,"Helse, pleie og omsorg","34 Innlandet",42,21,6
"1748",202010,"Helse, pleie og omsorg","34 Innlandet",45,366,363
"1749",202010,"Helse, pleie og omsorg","38 Telemark og Vestfold",42,19,19
"1750",202010,"Helse, pleie og omsorg","38 Telemark og Vestfold",45,380,382
"1751",202010,"Helse, pleie og omsorg","42 Agder",42,30,29
"1752",202010,"Helse, pleie og omsorg","42 Agder",45,303,283
"1753",202010,"Helse, pleie og omsorg","46 Vestland",42,10,10
"1754",202010,"Helse, pleie og omsorg","46 Vestland",45,722,674
"1755",202010,"Helse, pleie og omsorg","50 Trøndelag",42,25,25
"1756",202010,"Helse, pleie og omsorg","50 Trøndelag",45,433,361
"1757",202010,"Helse, pleie og omsorg","54 Finnmark og Troms",42,9,9
"1758",202010,"Helse, pleie og omsorg","54 Finnmark og Troms",45,490,488
"1759",202010,"Helse, pleie og omsorg","UTLAND",36,4,NA
"1760",202010,"Helse, pleie og omsorg","UTLAND",45,1,NA
"1761",202010,"Industriarbeid","03 Oslo",42,8,10
"1762",202010,"Industriarbeid","03 Oslo",45,201,193
"1763",202010,"Industriarbeid","11 Rogaland",42,50,49
"1764",202010,"Industriarbeid","11 Rogaland",45,104,99
"1765",202010,"Industriarbeid","15 Møre og Romsdal",42,42,42
"1766",202010,"Industriarbeid","15 Møre og Romsdal",45,71,65
"1767",202010,"Industriarbeid","18 Nordland",42,28,25
"1768",202010,"Industriarbeid","18 Nordland",45,39,40
"1769",202010,"Industriarbeid","30 Viken",42,39,40
"1770",202010,"Industriarbeid","30 Viken",45,222,238
"1771",202010,"Industriarbeid","34 Innlandet",42,17,17
"1772",202010,"Industriarbeid","34 Innlandet",45,46,45
"1773",202010,"Industriarbeid","38 Telemark og Vestfold",42,104,102
"1774",202010,"Industriarbeid","38 Telemark og Vestfold",45,115,138
"1775",202010,"Industriarbeid","42 Agder",42,44,42
"1776",202010,"Industriarbeid","42 Agder",45,75,77
"1777",202010,"Industriarbeid","46 Vestland",42,62,61
"1778",202010,"Industriarbeid","46 Vestland",45,315,209
"1779",202010,"Industriarbeid","50 Trøndelag",42,68,67
"1780",202010,"Industriarbeid","50 Trøndelag",45,99,102
"1781",202010,"Industriarbeid","54 Finnmark og Troms",42,17,17
"1782",202010,"Industriarbeid","54 Finnmark og Troms",45,39,40
"1783",202010,"Industriarbeid","UKJENT",45,NA,5
"1784",202010,"Industriarbeid","UTLAND",36,3,NA
"1785",202010,"Industriarbeid","UTLAND",42,1,NA
"1786",202010,"Ingen yrkesbakgrunn eller uoppgitt","03 Oslo",42,1,1
"1787",202010,"Ingen yrkesbakgrunn eller uoppgitt","03 Oslo",45,NA,1
"1788",202010,"Ingen yrkesbakgrunn eller uoppgitt","11 Rogaland",42,5,5
"1789",202010,"Ingen yrkesbakgrunn eller uoppgitt","11 Rogaland",45,1,1
"1790",202010,"Ingen yrkesbakgrunn eller uoppgitt","15 Møre og Romsdal",42,5,5
"1791",202010,"Ingen yrkesbakgrunn eller uoppgitt","15 Møre og Romsdal",45,1,8
"1792",202010,"Ingen yrkesbakgrunn eller uoppgitt","18 Nordland",42,11,10
"1793",202010,"Ingen yrkesbakgrunn eller uoppgitt","18 Nordland",45,NA,1
"1794",202010,"Ingen yrkesbakgrunn eller uoppgitt","30 Viken",42,67,67
"1795",202010,"Ingen yrkesbakgrunn eller uoppgitt","34 Innlandet",42,13,12
"1796",202010,"Ingen yrkesbakgrunn eller uoppgitt","38 Telemark og Vestfold",42,96,96
"1797",202010,"Ingen yrkesbakgrunn eller uoppgitt","38 Telemark og Vestfold",45,NA,1
"1798",202010,"Ingen yrkesbakgrunn eller uoppgitt","42 Agder",42,12,12
"1799",202010,"Ingen yrkesbakgrunn eller uoppgitt","46 Vestland",42,21,21
"1800",202010,"Ingen yrkesbakgrunn eller uoppgitt","46 Vestland",45,NA,2
"1801",202010,"Ingen yrkesbakgrunn eller uoppgitt","50 Trøndelag",42,9,8
"1802",202010,"Ingen yrkesbakgrunn eller uoppgitt","54 Finnmark og Troms",42,14,14
"1803",202010,"Ingen yrkesbakgrunn eller uoppgitt","54 Finnmark og Troms",45,NA,1
"1804",202010,"Ingeni?r- og ikt-fag","03 Oslo",42,10,8
"1805",202010,"Ingeni?r- og ikt-fag","03 Oslo",45,795,805
"1806",202010,"Ingeni?r- og ikt-fag","11 Rogaland",42,9,9
"1807",202010,"Ingeni?r- og ikt-fag","11 Rogaland",45,299,299
"1808",202010,"Ingeni?r- og ikt-fag","15 Møre og Romsdal",42,1,1
"1809",202010,"Ingeni?r- og ikt-fag","15 Møre og Romsdal",45,95,95
"1810",202010,"Ingeni?r- og ikt-fag","18 Nordland",42,4,3
"1811",202010,"Ingeni?r- og ikt-fag","18 Nordland",45,74,72
"1812",202010,"Ingeni?r- og ikt-fag","30 Viken",42,11,13
"1813",202010,"Ingeni?r- og ikt-fag","30 Viken",45,477,488
"1814",202010,"Ingeni?r- og ikt-fag","34 Innlandet",42,3,3
"1815",202010,"Ingeni?r- og ikt-fag","34 Innlandet",45,67,68
"1816",202010,"Ingeni?r- og ikt-fag","38 Telemark og Vestfold",42,30,29
"1817",202010,"Ingeni?r- og ikt-fag","38 Telemark og Vestfold",45,95,96
"1818",202010,"Ingeni?r- og ikt-fag","42 Agder",42,13,12
"1819",202010,"Ingeni?r- og ikt-fag","42 Agder",45,116,115
"1820",202010,"Ingeni?r- og ikt-fag","46 Vestland",42,7,6
"1821",202010,"Ingeni?r- og ikt-fag","46 Vestland",45,231,230
"1822",202010,"Ingeni?r- og ikt-fag","50 Trøndelag",42,21,21
"1823",202010,"Ingeni?r- og ikt-fag","50 Trøndelag",45,206,203
"1824",202010,"Ingeni?r- og ikt-fag","54 Finnmark og Troms",42,8,8
"1825",202010,"Ingeni?r- og ikt-fag","54 Finnmark og Troms",45,85,86
"1826",202010,"Ingeni?r- og ikt-fag","99 øvrige omrøder",45,4,4
"1827",202010,"Ingeni?r- og ikt-fag","UTLAND",36,8,NA
"1828",202010,"Ingeni?r- og ikt-fag","UTLAND",45,2,NA
"1829",202010,"Jordbruk, skogbruk og fiske","03 Oslo",45,14,14
"1830",202010,"Jordbruk, skogbruk og fiske","11 Rogaland",42,2,2
"1831",202010,"Jordbruk, skogbruk og fiske","11 Rogaland",45,2,3
"1832",202010,"Jordbruk, skogbruk og fiske","15 Møre og Romsdal",42,2,2
"1833",202010,"Jordbruk, skogbruk og fiske","15 Møre og Romsdal",45,7,8
"1834",202010,"Jordbruk, skogbruk og fiske","18 Nordland",45,17,17
"1835",202010,"Jordbruk, skogbruk og fiske","30 Viken",42,14,14
"1836",202010,"Jordbruk, skogbruk og fiske","30 Viken",45,8,8
"1837",202010,"Jordbruk, skogbruk og fiske","34 Innlandet",42,1,1
"1838",202010,"Jordbruk, skogbruk og fiske","34 Innlandet",45,11,11
"1839",202010,"Jordbruk, skogbruk og fiske","38 Telemark og Vestfold",42,9,9
"1840",202010,"Jordbruk, skogbruk og fiske","38 Telemark og Vestfold",45,2,2
"1841",202010,"Jordbruk, skogbruk og fiske","42 Agder",42,4,4
"1842",202010,"Jordbruk, skogbruk og fiske","42 Agder",45,5,4
"1843",202010,"Jordbruk, skogbruk og fiske","46 Vestland",42,2,2
"1844",202010,"Jordbruk, skogbruk og fiske","46 Vestland",45,17,17
"1845",202010,"Jordbruk, skogbruk og fiske","50 Trøndelag",42,4,4
"1846",202010,"Jordbruk, skogbruk og fiske","50 Trøndelag",45,7,7
"1847",202010,"Jordbruk, skogbruk og fiske","54 Finnmark og Troms",42,11,11
"1848",202010,"Jordbruk, skogbruk og fiske","54 Finnmark og Troms",45,5,5
"1849",202010,"Kontorarbeid","03 Oslo",36,3,NA
"1850",202010,"Kontorarbeid","03 Oslo",42,92,85
"1851",202010,"Kontorarbeid","03 Oslo",45,543,535
"1852",202010,"Kontorarbeid","11 Rogaland",42,23,23
"1853",202010,"Kontorarbeid","11 Rogaland",45,134,133
"1854",202010,"Kontorarbeid","15 Møre og Romsdal",42,5,4
"1855",202010,"Kontorarbeid","15 Møre og Romsdal",45,62,31
"1856",202010,"Kontorarbeid","18 Nordland",42,5,5
"1857",202010,"Kontorarbeid","18 Nordland",45,29,29
"1858",202010,"Kontorarbeid","30 Viken",42,85,89
"1859",202010,"Kontorarbeid","30 Viken",45,319,325
"1860",202010,"Kontorarbeid","34 Innlandet",42,26,26
"1861",202010,"Kontorarbeid","34 Innlandet",45,29,30
"1862",202010,"Kontorarbeid","38 Telemark og Vestfold",42,43,41
"1863",202010,"Kontorarbeid","38 Telemark og Vestfold",45,94,93
"1864",202010,"Kontorarbeid","42 Agder",42,32,32
"1865",202010,"Kontorarbeid","42 Agder",45,44,40
"1866",202010,"Kontorarbeid","46 Vestland",42,20,21
"1867",202010,"Kontorarbeid","46 Vestland",45,103,100
"1868",202010,"Kontorarbeid","50 Trøndelag",42,41,41
"1869",202010,"Kontorarbeid","50 Trøndelag",45,98,94
"1870",202010,"Kontorarbeid","54 Finnmark og Troms",42,2,2
"1871",202010,"Kontorarbeid","54 Finnmark og Troms",45,46,53
"1872",202010,"Kontorarbeid","UKJENT",42,NA,1
"1873",202010,"Kontorarbeid","UTLAND",36,3,NA
"1874",202010,"Ledere","03 Oslo",42,1,NA
"1875",202010,"Ledere","03 Oslo",45,277,277
"1876",202010,"Ledere","11 Rogaland",45,48,46
"1877",202010,"Ledere","15 Møre og Romsdal",45,28,28
"1878",202010,"Ledere","18 Nordland",42,NA,1
"1879",202010,"Ledere","18 Nordland",45,25,27
"1880",202010,"Ledere","30 Viken",42,1,2
"1881",202010,"Ledere","30 Viken",45,120,118
"1882",202010,"Ledere","34 Innlandet",42,1,1
"1883",202010,"Ledere","34 Innlandet",45,27,27
"1884",202010,"Ledere","38 Telemark og Vestfold",42,1,1
"1885",202010,"Ledere","38 Telemark og Vestfold",45,39,40
"1886",202010,"Ledere","42 Agder",42,1,NA
"1887",202010,"Ledere","42 Agder",45,15,15
"1888",202010,"Ledere","46 Vestland",42,1,1
"1889",202010,"Ledere","46 Vestland",45,67,68
"1890",202010,"Ledere","50 Trøndelag",42,1,1
"1891",202010,"Ledere","50 Trøndelag",45,45,44
"1892",202010,"Ledere","54 Finnmark og Troms",42,1,1
"1893",202010,"Ledere","54 Finnmark og Troms",45,26,27
"1894",202010,"Ledere","99 øvrige omrøder",45,1,1
"1895",202010,"Ledere","UTLAND",36,4,NA
"1896",202010,"Meglere og konsulenter","03 Oslo",42,2,2
"1897",202010,"Meglere og konsulenter","03 Oslo",45,294,294
"1898",202010,"Meglere og konsulenter","11 Rogaland",42,5,5
"1899",202010,"Meglere og konsulenter","11 Rogaland",45,63,59
"1900",202010,"Meglere og konsulenter","15 Møre og Romsdal",42,5,5
"1901",202010,"Meglere og konsulenter","15 Møre og Romsdal",45,19,19
"1902",202010,"Meglere og konsulenter","18 Nordland",42,3,2
"1903",202010,"Meglere og konsulenter","18 Nordland",45,45,45
"1904",202010,"Meglere og konsulenter","30 Viken",42,6,6
"1905",202010,"Meglere og konsulenter","30 Viken",45,187,188
"1906",202010,"Meglere og konsulenter","34 Innlandet",42,2,NA
"1907",202010,"Meglere og konsulenter","34 Innlandet",45,47,46
"1908",202010,"Meglere og konsulenter","38 Telemark og Vestfold",42,8,8
"1909",202010,"Meglere og konsulenter","38 Telemark og Vestfold",45,55,56
"1910",202010,"Meglere og konsulenter","42 Agder",42,3,3
"1911",202010,"Meglere og konsulenter","42 Agder",45,34,39
"1912",202010,"Meglere og konsulenter","46 Vestland",42,4,4
"1913",202010,"Meglere og konsulenter","46 Vestland",45,106,106
"1914",202010,"Meglere og konsulenter","50 Trøndelag",42,5,5
"1915",202010,"Meglere og konsulenter","50 Trøndelag",45,106,101
"1916",202010,"Meglere og konsulenter","54 Finnmark og Troms",45,29,28
"1917",202010,"Reiseliv og transport","03 Oslo",42,33,38
"1918",202010,"Reiseliv og transport","03 Oslo",45,225,220
"1919",202010,"Reiseliv og transport","11 Rogaland",42,18,18
"1920",202010,"Reiseliv og transport","11 Rogaland",45,67,68
"1921",202010,"Reiseliv og transport","15 Møre og Romsdal",42,24,24
"1922",202010,"Reiseliv og transport","15 Møre og Romsdal",45,57,57
"1923",202010,"Reiseliv og transport","18 Nordland",42,14,14
"1924",202010,"Reiseliv og transport","18 Nordland",45,73,74
"1925",202010,"Reiseliv og transport","30 Viken",42,45,45
"1926",202010,"Reiseliv og transport","30 Viken",45,150,152
"1927",202010,"Reiseliv og transport","34 Innlandet",42,8,8
"1928",202010,"Reiseliv og transport","34 Innlandet",45,36,36
"1929",202010,"Reiseliv og transport","38 Telemark og Vestfold",42,26,26
"1930",202010,"Reiseliv og transport","38 Telemark og Vestfold",45,201,200
"1931",202010,"Reiseliv og transport","42 Agder",42,31,28
"1932",202010,"Reiseliv og transport","42 Agder",45,33,28
"1933",202010,"Reiseliv og transport","46 Vestland",42,18,15
"1934",202010,"Reiseliv og transport","46 Vestland",45,286,281
"1935",202010,"Reiseliv og transport","50 Trøndelag",42,41,41
"1936",202010,"Reiseliv og transport","50 Trøndelag",45,70,72
"1937",202010,"Reiseliv og transport","54 Finnmark og Troms",42,10,10
"1938",202010,"Reiseliv og transport","54 Finnmark og Troms",45,47,56
"1939",202010,"Reiseliv og transport","UTLAND",45,3,NA
"1940",202010,"Serviceyrker og annet arbeid","03 Oslo",42,10,14
"1941",202010,"Serviceyrker og annet arbeid","03 Oslo",45,363,366
"1942",202010,"Serviceyrker og annet arbeid","11 Rogaland",42,16,16
"1943",202010,"Serviceyrker og annet arbeid","11 Rogaland",45,115,116
"1944",202010,"Serviceyrker og annet arbeid","15 Møre og Romsdal",42,10,10
"1945",202010,"Serviceyrker og annet arbeid","15 Møre og Romsdal",45,69,61
"1946",202010,"Serviceyrker og annet arbeid","18 Nordland",42,8,7
"1947",202010,"Serviceyrker og annet arbeid","18 Nordland",45,88,90
"1948",202010,"Serviceyrker og annet arbeid","30 Viken",42,56,56
"1949",202010,"Serviceyrker og annet arbeid","30 Viken",45,280,275
"1950",202010,"Serviceyrker og annet arbeid","34 Innlandet",42,27,27
"1951",202010,"Serviceyrker og annet arbeid","34 Innlandet",45,95,93
"1952",202010,"Serviceyrker og annet arbeid","38 Telemark og Vestfold",42,30,25
"1953",202010,"Serviceyrker og annet arbeid","38 Telemark og Vestfold",45,90,91
"1954",202010,"Serviceyrker og annet arbeid","42 Agder",42,20,19
"1955",202010,"Serviceyrker og annet arbeid","42 Agder",45,69,66
"1956",202010,"Serviceyrker og annet arbeid","46 Vestland",42,42,44
"1957",202010,"Serviceyrker og annet arbeid","46 Vestland",45,148,152
"1958",202010,"Serviceyrker og annet arbeid","50 Trøndelag",42,38,35
"1959",202010,"Serviceyrker og annet arbeid","50 Trøndelag",45,76,75
"1960",202010,"Serviceyrker og annet arbeid","54 Finnmark og Troms",42,25,24
"1961",202010,"Serviceyrker og annet arbeid","54 Finnmark og Troms",45,88,88
"1962",202010,"Serviceyrker og annet arbeid","99 øvrige omrøder",45,4,4
"1963",202010,"Serviceyrker og annet arbeid","UTLAND",36,2,NA
"1964",202010,"Undervisning","03 Oslo",42,13,13
"1965",202010,"Undervisning","03 Oslo",45,328,327
"1966",202010,"Undervisning","11 Rogaland",42,1,3
"1967",202010,"Undervisning","11 Rogaland",45,151,154
"1968",202010,"Undervisning","15 Møre og Romsdal",42,1,1
"1969",202010,"Undervisning","15 Møre og Romsdal",45,72,68
"1970",202010,"Undervisning","18 Nordland",42,2,2
"1971",202010,"Undervisning","18 Nordland",45,66,66
"1972",202010,"Undervisning","30 Viken",42,2,2
"1973",202010,"Undervisning","30 Viken",45,329,326
"1974",202010,"Undervisning","34 Innlandet",42,5,3
"1975",202010,"Undervisning","34 Innlandet",45,93,93
"1976",202010,"Undervisning","38 Telemark og Vestfold",42,6,6
"1977",202010,"Undervisning","38 Telemark og Vestfold",45,98,98
"1978",202010,"Undervisning","42 Agder",42,6,6
"1979",202010,"Undervisning","42 Agder",45,48,49
"1980",202010,"Undervisning","46 Vestland",42,3,3
"1981",202010,"Undervisning","46 Vestland",45,148,146
"1982",202010,"Undervisning","50 Trøndelag",42,5,5
"1983",202010,"Undervisning","50 Trøndelag",45,216,216
"1984",202010,"Undervisning","54 Finnmark og Troms",42,2,2
"1985",202010,"Undervisning","54 Finnmark og Troms",45,105,104
"1986",202010,"Undervisning","99 øvrige omrøder",45,1,1
